Prev_start_date,Prev_expiry_date,New_drop_date,CnAdrPrf_ZIP,CnAttrCat_1_01_Comments,CnAttrCat_2_01_Comments,CnAttrCat_4_01_Description,CnAttrCat_5_01_Description,CnBio_Age,CnBio_Constit_Code,CnBio_ID,CnBio_Import_ID,CnMem_1_01_Consecutive_Years,CnMem_1_01_Cur_Category_description,CnMem_1_01_Cur_Expires_on,CnMem_1_01_Date_Joined,CnMem_1_01_Last_Dropped_Date,CnMem_1_01_Standing,Number_of_Records
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60189,,,,,57,Individuals,205986,01894-593-0000212359,0,2 YR Morton 4,,4/7/12,7/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60525,,,,,,Individuals,205993,01894-593-0000212384,0,Morton 2,,4/7/12,9/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60174,,,,Donor,,Individuals,213466,01894-593-0000227771,0,Morton 2,,12/14/12,4/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60607,,,Recipient,Donor,,Individuals,212848,01894-593-0000226654,0,Morton 1,,12/1/12,4/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60502,,,,,,Individuals,213200,01894-593-0000227303,0,Morton 1,,12/15/12,4/1/14,Dropped,1
3/1/12 0:00,3/1/13 0:00,2/28/14 0:00,60067,,,,,49,Individuals,213201,01894-593-0000227304,0,Morton 4,,12/15/12,3/1/14,Dropped,1
3/1/12 0:00,3/1/13 0:00,2/28/14 0:00,60540,,,,,,Individuals,211341,01894-593-0000223477,0,Morton 4,,12/16/12,3/1/14,Dropped,1
3/1/12 0:00,3/1/13 0:00,2/28/14 0:00,60010,,,,,,Individuals,213280,01894-593-0000227438,0,Morton 1,,12/17/12,3/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60181,,,Recipient,,87,Individuals,203747,01894-593-0000207633,0,Morton 2,,12/15/11,4/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60134,,,,,71,Individuals,213288,01894-593-0000227454,0,Morton 2,,12/19/12,4/1/14,Dropped,1
3/1/12 0:00,3/1/13 0:00,2/28/14 0:00,60175,,,,,61,Individuals,213299,01894-593-0000227472,0,Morton 2,,12/20/12,3/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60103,,,,Donor,21,Individuals,213300,01894-593-0000227473,0,Morton 2,,4/11/13,7/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60445,,,,,,Individuals,213624,01894-593-0000228073,0,Morton 2,,12/21/12,4/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60515,,,,,60,Individuals,213632,01894-593-0000228089,0,Morton 2,,12/22/12,4/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60187,,,,,52,Individuals,213644,01894-593-0000228108,0,Morton 1,,12/22/12,4/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60152,,,,Donor,,Individuals,213446,01894-593-0000227739,0,Morton 2,,12/23/12,4/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60565,,,,,,Individuals,213456,01894-593-0000227755,0,Morton 2,,12/23/12,4/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60540,,,,,,Individuals,213694,01894-593-0000228224,0,Morton 4,,12/24/12,4/1/14,Dropped,1
3/1/12 0:00,3/1/13 0:00,2/28/14 0:00,60542,,,,,40,Individuals,213660,01894-593-0000228158,0,Morton 4,,12/26/12,3/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60540,,,,,,Individuals,213687,01894-593-0000228208,0,Morton 2,,12/28/12,4/1/14,Dropped,1
3/1/12 0:00,3/1/13 0:00,2/28/14 0:00,60502,,,,,38,Individuals,213745,01894-593-0000228323,0,Morton 6,,12/29/12,3/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60137,,,,,37,Individuals,213801,01894-593-0000228442,0,Morton 2,,12/30/12,4/1/14,Dropped,1
3/1/12 0:00,3/1/13 0:00,2/28/14 0:00,60187,,,,,,Individuals,213780,01894-593-0000228392,0,Morton 1,,12/31/12,3/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60137,,,,,,Individuals,201309,01894-593-0000202839,0,Morton 4,,10/2/11,4/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60451,,,,,59,Individuals,213816,01894-593-0000228474,0,Morton 2,,1/1/13,4/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60439,,,,,,Individuals,213817,01894-593-0000228476,0,Morton 2,,1/1/13,4/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60517,,,,,,Individuals,213826,01894-593-0000228506,0,Morton 2,,1/3/13,4/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60091,,,,,46,Individuals,200910,01894-593-0000201960,0,Morton 4,,9/11/11,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60525,,,,,35,Individuals,201829,01894-593-0000203932,0,Morton 4,,10/11/11,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60540,,,,,35,Individuals,201927,01894-593-0000204114,0,Morton 4,,10/15/11,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60304,,,,,,Individuals,210983,01894-593-0000222699,0,Morton 2,,9/24/12,1/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60515,,,,Donor,,Individuals,206418,01894-593-0000213290,0,Morton 4,,5/14/13,9/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60565,,,,,,Individuals,206501,01894-593-0000213475,0,Morton 4,,4/27/12,8/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60191,,,,,,Individuals,206526,01894-593-0000213526,0,Morton 2,,4/28/12,7/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60449,,,,,,Individuals,206599,01894-593-0000213675,0,Morton 4,,5/2/12,8/1/14,Dropped,1
10/1/12 0:00,10/1/13 0:00,9/30/14 0:00,60559,,,,,83,Individuals,206613,01894-593-0000213709,0,Morton 2,,5/3/12,10/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60564,,,,,,Individuals,206623,01894-593-0000213741,0,2 YR Morton 4,,5/4/12,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60510,,,,,75,Individuals,206723,01894-593-0000213991,0,Morton 1,,5/9/12,8/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60546,,,,,,Individuals,206047,01894-593-0000212502,0,Morton 4,,4/8/12,7/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60467,,,,,47,Individuals,206019,01894-593-0000212443,0,Morton 2,,4/11/12,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60130,,,,,,Individuals,206148,01894-593-0000212734,0,Morton 2,,4/13/12,9/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60521,,,Recipient,,,Individuals,186160,01894-593-0000175468,0,Morton 1,,2/6/10,9/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60137,,,,,,Individuals,201930,01894-593-0000204121,0,Morton 4,,10/9/11,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60172-2261,,,,,101,Individuals,3778,19931214_JS_003778,0,Morton 1,,12/31/93,1/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60187,,,Recipient,,,Individuals,195442,01894-593-0000191379,0,Morton 4,,12/22/10,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60543,,,,,34,Individuals,206868,01894-593-0000214328,0,Morton 2,,5/11/12,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60189,,,,,23,Individuals,206777,01894-593-0000214127,0,Morton 2,,5/12/12,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,53213,,,,,,Individuals,206877,01894-593-0000214344,0,Morton 2,,5/12/12,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60148,,,,,,Individuals,206894,01894-593-0000214376,0,2 YR Morton 2,,5/12/12,8/1/14,Dropped,1
8/1/12 0:00,8/1/13 0:00,7/31/14 0:00,60657,,,,,38,Individuals,206895,01894-593-0000214377,0,2 YR Morton 4,,5/12/12,8/1/14,Dropped,1
9/1/12 0:00,9/1/13 0:00,8/31/14 0:00,60484,,,,,,Individuals,215217,01894-593-0000231390,0,Morton 1,,3/11/13,9/1/14,Dropped,1
2/1/12 0:00,2/1/13 0:00,1/31/14 0:00,60514,,,Recipient,,,Individuals,202199,01894-593-0000204682,0,Morton 4,,10/22/11,2/1/14,Dropped,1
3/1/12 0:00,3/1/13 0:00,2/28/14 0:00,60148,,,,,,Individuals,212863,01894-593-0000226677,0,Morton 6,,11/28/12,3/1/14,Dropped,1
3/1/12 0:00,3/1/13 0:00,2/28/14 0:00,60451,,,,,,Individuals,212758,01894-593-0000226462,0,Morton 1,,11/29/12,3/1/14,Dropped,1
2/1/12 0:00,2/1/13 0:00,1/31/14 0:00,60423,,,,,68,Individuals,212887,01894-593-0000226727,0,Morton 4,,11/30/12,2/1/14,Dropped,1
3/1/12 0:00,3/1/13 0:00,2/28/14 0:00,60525,,,,,45,Individuals,212914,01894-593-0000226778,0,Morton 4,,12/2/12,3/1/14,Dropped,1
3/1/12 0:00,3/1/13 0:00,2/28/14 0:00,60448,,,,,41,Individuals,212923,01894-593-0000226794,0,Morton 6,,12/2/12,3/1/14,Dropped,1
3/1/12 0:00,3/1/13 0:00,2/28/14 0:00,60453,,,,,,Individuals,203338,01894-593-0000206889,0,Morton 1,,12/2/11,3/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60515,,,,,,Individuals,213344,01894-593-0000227547,0,Morton 1,,12/10/12,4/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60174,,,,,,Individuals,211975,01894-593-0000224754,0,Morton 2,,10/20/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60615,,,,,,Individuals,211985,01894-593-0000224774,0,Morton 4,,10/20/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60193,,,,,,Individuals,211993,01894-593-0000224791,0,Morton 4,,10/20/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60614,,,,,,Individuals,212001,01894-593-0000224807,0,Morton 2,,10/21/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60134,,,,,,Individuals,212048,01894-593-0000224891,0,Morton 2,,10/21/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60615,,,,,,Individuals,212063,01894-593-0000224921,0,Morton 4,,10/21/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60502,,,,,49,Individuals,212029,01894-593-0000224854,0,Morton 2,,10/21/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60056,,,,,,Individuals,212030,01894-593-0000224856,0,Morton 2,,10/21/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60544,,,,,,Individuals,212038,01894-593-0000224871,0,Morton 2,,10/21/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60160,,,,,,Individuals,212039,01894-593-0000224874,0,Morton 2,,10/21/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60457,,,,,,Individuals,212047,01894-593-0000224890,0,Morton 4,,10/21/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60559,,,,,,Individuals,212079,01894-593-0000224955,0,Morton 4,,10/21/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60008,,,,,51,Individuals,212080,01894-593-0000224957,0,Morton 4,,10/21/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60640,,,Recipient,,,Individuals,185804,01894-593-0000174935,0,Morton 4,,1/11/10,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60440,,,,,,Individuals,212096,01894-593-0000224989,0,Morton 2,,10/21/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60505,,,,,,Individuals,212097,01894-593-0000224991,0,Morton 2,,10/21/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60189,,,,,,Individuals,212104,01894-593-0000225006,0,Morton 4,,10/21/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60616,,,,,,Individuals,212105,01894-593-0000225008,0,Morton 4,,10/21/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60565,,,,,37,Individuals,212009,01894-593-0000224824,0,Morton 4,,10/21/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60077,,,,,58,Individuals,212017,01894-593-0000224838,0,Morton 1,,10/22/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60805,,,,,42,Individuals,212120,01894-593-0000225038,0,Morton 4,,10/23/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60446,,,,,41,Individuals,212121,01894-593-0000225040,0,Morton 6,,10/23/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60126,,,,,66,Individuals,118330,01894-079-0053118,0,Morton 1,,7/26/00,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60451,,,,,,Individuals,212198,01894-593-0000225190,0,Morton 1,,10/25/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60192,,,,,47,Individuals,211921,01894-593-0000224656,0,Morton 4,,10/26/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60613,,,,,,Individuals,212160,01894-593-0000225122,0,Morton 2,,10/26/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60402,,,,,,Individuals,212207,01894-593-0000225206,0,Morton 1,,10/27/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60714,,,,,,Individuals,212208,01894-593-0000225207,0,Morton 1,,10/27/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60304,,,,,,Individuals,212216,01894-593-0000225222,0,Morton 2,,10/27/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60564,,,,,,Individuals,212225,01894-593-0000225240,0,Morton 6,,10/27/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60605,,,,,,Individuals,212242,01894-593-0000225272,0,Morton 4,,10/27/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60077,,,,,,Individuals,212243,01894-593-0000225274,0,Morton 4,,10/27/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60559,,,,,,Individuals,212260,01894-593-0000225305,0,Morton 6,,10/28/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60517,,,,,,Individuals,212263,01894-593-0000225309,0,Morton 1,,10/28/12,1/1/14,Dropped,1
1/1/12 0:00,1/1/13 0:00,12/31/13 0:00,60608,,,,,47,Individuals,201936,01894-593-0000204133,0,Morton 2,,10/9/11,1/1/14,Dropped,1
6/1/12 0:00,6/1/13 0:00,5/31/14 0:00,60504,,,,,,Individuals,214661,01894-593-0000230353,0,Morton 4,,3/21/13,6/1/14,Dropped,1
6/1/12 0:00,6/1/13 0:00,5/31/14 0:00,60614,,,,,,Individuals,214632,01894-593-0000230302,0,Morton 1,,3/22/13,6/1/14,Dropped,1
6/1/12 0:00,6/1/13 0:00,5/31/14 0:00,60614,,,,,,Individuals,214633,01894-593-0000230303,0,Morton 1,,3/22/13,6/1/14,Dropped,1
6/1/12 0:00,6/1/13 0:00,5/31/14 0:00,60112,,,,,33,Individuals,214635,01894-593-0000230305,0,Morton 6,,3/22/13,6/1/14,Dropped,1
6/1/12 0:00,6/1/13 0:00,5/31/14 0:00,60056,,,,,,Individuals,214669,01894-593-0000230372,0,Morton 2,,3/22/13,6/1/14,Dropped,1
6/1/12 0:00,6/1/13 0:00,5/31/14 0:00,60538,,,,,26,Individuals,214675,01894-593-0000230386,0,Morton 1,,3/23/13,6/1/14,Dropped,1
6/1/12 0:00,6/1/13 0:00,5/31/14 0:00,60558,,,,,42,Individuals,214676,01894-593-0000230387,0,Morton 6,,3/23/13,6/1/14,Dropped,1
6/1/12 0:00,6/1/13 0:00,5/31/14 0:00,60148,,,,,51,Individuals,108963,01894-079-0041288,0,Morton 2,,10/10/98,6/1/14,Dropped,1
6/1/12 0:00,6/1/13 0:00,5/31/14 0:00,60611,,,,,,Individuals,214689,01894-593-0000230420,0,Morton 4,,3/23/13,6/1/14,Dropped,1
6/1/12 0:00,6/1/13 0:00,5/31/14 0:00,60190,,,,,,Individuals,214690,01894-593-0000230422,0,Morton 6,,3/23/13,6/1/14,Dropped,1
6/1/12 0:00,6/1/13 0:00,5/31/14 0:00,60502,,,,,,Individuals,214677,01894-593-0000230389,0,Morton 4,,3/24/13,6/1/14,Dropped,1
6/1/12 0:00,6/1/13 0:00,5/31/14 0:00,60193,,,,,,Individuals,214709,01894-593-0000230454,0,Morton 1,,3/25/13,6/1/14,Dropped,1
6/1/12 0:00,6/1/13 0:00,5/31/14 0:00,60527,,,,,,Individuals,214708,01894-593-0000230453,0,Morton 1,,3/26/13,6/1/14,Dropped,1
6/1/12 0:00,6/1/13 0:00,5/31/14 0:00,60119,,,,,,Individuals,214813,01894-593-0000230572,0,Morton 6,,3/27/13,6/1/14,Dropped,1
6/1/12 0:00,6/1/13 0:00,5/31/14 0:00,60137,,,,,35,Individuals,214827,01894-593-0000230603,0,Morton 4,,3/28/13,6/1/14,Dropped,1
6/1/12 0:00,6/1/13 0:00,5/31/14 0:00,60015,,,,,,Individuals,214833,01894-593-0000230621,0,Morton 4,,3/28/13,6/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60614,,,,,,Individuals,214865,01894-593-0000230689,0,Morton 2,,3/29/13,7/1/14,Dropped,1
6/1/12 0:00,6/1/13 0:00,5/31/14 0:00,60515,,,,,,Individuals,214872,01894-593-0000230704,0,Morton 4,,3/29/13,6/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60540,,,,,,Individuals,214873,01894-593-0000230706,0,Morton 4,,3/30/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60189,,,,,,Individuals,214890,01894-593-0000230737,0,Morton 4,,3/30/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,62526,,,,,48,Individuals,214891,01894-593-0000230739,0,Morton 6,,3/30/13,7/1/14,Dropped,1
6/1/12 0:00,6/1/13 0:00,5/31/14 0:00,60602,,,,,,Individuals,214905,01894-593-0000230771,0,Morton 4,,3/30/13,6/1/14,Dropped,1
6/1/12 0:00,6/1/13 0:00,5/31/14 0:00,60139,,,,,,Individuals,214906,01894-593-0000230773,0,Morton 4,,3/30/13,6/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60560,,,,,64,Individuals,214920,01894-593-0000230804,0,Morton 2,,3/31/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60008,,,,,53,Individuals,214921,01894-593-0000230806,0,Morton 4,,3/31/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60565,,,,,,Individuals,214928,01894-593-0000230821,0,Morton 4,,3/31/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60647,,,,,,Individuals,214929,01894-593-0000230824,0,Morton 4,,3/31/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60540,,,,,30,Individuals,214938,01894-593-0000230840,0,Morton 4,,4/1/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60415,,,,,,Individuals,214959,01894-593-0000230890,0,Morton 2,,4/4/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60532,,,,,,Individuals,214975,01894-593-0000230924,0,Morton 4,,4/4/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60440,,,,,,Individuals,215013,01894-593-0000231004,0,Morton 6,,4/5/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60137,,,,,,Individuals,215046,01894-593-0000231041,0,Morton 4,,4/5/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60544,,,,,,Individuals,215015,01894-593-0000231006,0,Morton 1,,4/5/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60544,,,,,,Individuals,215056,01894-593-0000231056,0,Morton 2,,4/5/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60515,,,,,,Individuals,11255,19940712_HU_011255,0,Morton 1,,7/31/94,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60506,,,,,71,Individuals,215298,01894-593-0000231590,0,Morton 2,,4/5/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60302,,,,,,Individuals,201351,01894-593-0000202927,0,Morton 2,,10/4/11,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60177-3733,,,,,79,Individuals,215071,01894-593-0000231091,0,Morton 2,,4/6/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60625,,,,,,Individuals,215329,01894-593-0000231639,0,Morton 2,,4/6/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60453,,,,,62,Individuals,215361,01894-593-0000231707,0,Morton 2,,4/6/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60477,,,,,33,Individuals,215362,01894-593-0000231709,0,Morton 2,,4/6/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60563-0469,,,,,,Individuals,215113,01894-593-0000231173,0,Morton 2,,4/7/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60137,,,,,79,Individuals,215371,01894-593-0000231723,0,Morton 2,,4/7/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60521,,,,,,Individuals,215388,01894-593-0000231759,0,Morton 4,,4/7/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60517,,,,,,Individuals,215417,01894-593-0000231823,0,Morton 2,,4/7/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60126,,,,,,Individuals,215418,01894-593-0000231825,0,Morton 2,,4/7/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60521,,,,,,Individuals,215424,01894-593-0000231840,0,Morton 4,,4/7/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60527,,,,,,Individuals,215441,01894-593-0000231873,0,Morton 6,,4/7/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60089,,,,,42,Individuals,215380,01894-593-0000231741,0,Morton 2,,4/7/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60647,,,,,,Individuals,215395,01894-593-0000231773,0,Morton 4,,4/7/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60564,,,,,46,Individuals,215033,01894-593-0000231024,0,Morton 4,,4/8/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60532,,,,,,Individuals,215174,01894-593-0000231290,0,Morton 1,,4/8/13,7/1/14,Dropped,1
7/1/12 0:00,7/1/13 0:00,6/30/14 0:00,60490,,,,,44,Individuals,215175,01894-593-0000231291,0,Morton 1,,4/8/13,7/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60526,,,,,61,Individuals,213968,01894-593-0000228767,0,Morton 2,,1/12/13,4/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60305,,,,,55,Individuals,213976,01894-593-0000228785,0,Morton 4,,1/12/13,4/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60130,,,,,,Individuals,214019,01894-593-0000228848,0,Morton 1,,1/16/13,4/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60187,,,,,,Individuals,214021,01894-593-0000228851,0,Morton 2,,1/15/13,4/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60517,,,,,22,Individuals,214038,01894-593-0000228884,0,Morton 1,,1/21/13,4/1/14,Dropped,1
5/1/12 0:00,5/1/13 0:00,4/30/14 0:00,60543,,,Recipient,,34,Individuals,203115,01894-593-0000206470,0,Morton 4,,11/29/11,5/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60124,,,,,,Individuals,214058,01894-593-0000228919,0,Morton 1,,1/18/13,4/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60187,,,,,,Individuals,214064,01894-593-0000228933,0,Morton 1,,1/19/13,4/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60632,,,,,,Individuals,214065,01894-593-0000228934,0,Morton 4,,1/19/13,4/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60131,,,,,60,Individuals,214094,01894-593-0000229000,0,Morton 2,,1/23/13,4/1/14,Dropped,1
4/1/12 0:00,4/1/13 0:00,3/31/14 0:00,60013,,,,,,Individuals,214095,01894-593-0000229001,0,Morton 2,,1/24/13,4/1/14,Dropped,1
5/1/12 0:00,5/1/13 0:00,4/30/14 0:00,60440,,,,,,Individuals,214163,01894-593-0000229133,0,Morton 1,,2/2/13,5/1/14,Dropped,1
5/1/12 0:00,5/1/13 0:00,4/30/14 0:00,60137,,,,,55,Individuals,214165,01894-593-0000229136,0,Morton 2,,2/2/13,5/1/14,Dropped,1
5/1/12 0:00,5/1/13 0:00,4/30/14 0:00,60187,,,Recipient,,54,Individuals,122167,01894-079-0059803,0,Morton 1,,6/8/01,5/1/14,Dropped,1
5/1/12 0:00,5/1/13 0:00,4/30/14 0:00,60540,,,,,,Individuals,201198,01894-593-0000202610,0,Morton 4,,9/30/11,5/1/14,Dropped,1
