Stock,Industry,SubIndustry,Date,Positiv,Negativ,Pstv,Ngtv,Strong,Weak,Active,Passive,Polarity PN,Polarity SW,Polarity AP
HSY,Consumer Staples,Packaged Foods & Meats,4/23/09,0.131,0.072,0.12,0.069,0.215,0.029,0.195,0.058,0.292,0.759,0.542
HSY,Consumer Staples,Packaged Foods & Meats,7/23/09,0.137,0.068,0.123,0.066,0.215,0.031,0.187,0.066,0.337,0.749,0.479
HSY,Consumer Staples,Packaged Foods & Meats,10/22/09,0.127,0.076,0.119,0.074,0.209,0.034,0.192,0.07,0.252,0.721,0.465
HSY,Consumer Staples,Packaged Foods & Meats,2/2/10,0.138,0.071,0.125,0.068,0.212,0.032,0.184,0.071,0.319,0.738,0.442
HUM,Health Care,Managed Health Care,2/6/06,0.138,0.063,0.126,0.06,0.203,0.03,0.186,0.081,0.374,0.743,0.393
HUM,Health Care,Managed Health Care,3/9/06,0.136,0.07,0.112,0.069,0.184,0.047,0.18,0.089,0.32,0.594,0.339
HUM,Health Care,Managed Health Care,5/1/06,0.133,0.063,0.126,0.06,0.21,0.038,0.197,0.073,0.354,0.691,0.461
HUM,Health Care,Managed Health Care,5/8/06,0.14,0.058,0.117,0.056,0.188,0.035,0.182,0.062,0.415,0.683,0.493
HUM,Health Care,Managed Health Care,7/31/06,0.151,0.047,0.138,0.044,0.208,0.028,0.19,0.077,0.524,0.767,0.425
HUM,Health Care,Managed Health Care,8/7/06,0.156,0.074,0.13,0.068,0.196,0.039,0.181,0.08,0.356,0.671,0.39
HUM,Health Care,Managed Health Care,10/30/06,0.133,0.054,0.12,0.048,0.208,0.033,0.187,0.083,0.422,0.729,0.386
HUM,Health Care,Managed Health Care,11/6/06,0.17,0.07,0.146,0.066,0.191,0.05,0.193,0.084,0.417,0.582,0.395
HUM,Health Care,Managed Health Care,2/5/07,0.153,0.05,0.139,0.046,0.21,0.031,0.182,0.09,0.509,0.741,0.336
HUM,Health Care,Managed Health Care,3/12/07,0.162,0.08,0.14,0.076,0.182,0.059,0.172,0.087,0.339,0.508,0.328
HUM,Health Care,Managed Health Care,4/30/07,0.155,0.055,0.142,0.051,0.198,0.034,0.189,0.073,0.48,0.711,0.443
HUM,Health Care,Managed Health Care,5/7/07,0.186,0.082,0.165,0.074,0.213,0.047,0.159,0.091,0.388,0.639,0.271
HUM,Health Care,Managed Health Care,7/30/07,0.156,0.057,0.138,0.053,0.213,0.035,0.19,0.066,0.468,0.716,0.482
HUM,Health Care,Managed Health Care,8/7/07,0.162,0.067,0.135,0.065,0.205,0.049,0.16,0.082,0.417,0.617,0.32
HUM,Health Care,Managed Health Care,10/29/07,0.159,0.057,0.145,0.053,0.229,0.032,0.193,0.078,0.476,0.759,0.426
HUM,Health Care,Managed Health Care,2/4/08,0.138,0.059,0.13,0.057,0.207,0.034,0.181,0.075,0.4,0.72,0.416
HUM,Health Care,Managed Health Care,3/12/08,0.139,0.072,0.126,0.069,0.226,0.033,0.187,0.083,0.316,0.746,0.387
HUM,Health Care,Managed Health Care,4/28/08,0.138,0.059,0.128,0.054,0.204,0.033,0.19,0.076,0.399,0.719,0.429
HUM,Health Care,Managed Health Care,6/30/08,0.175,0.057,0.168,0.053,0.225,0.032,0.191,0.09,0.51,0.75,0.36
HUM,Health Care,Managed Health Care,8/4/08,0.155,0.057,0.14,0.052,0.213,0.034,0.193,0.077,0.466,0.723,0.433
HUM,Health Care,Managed Health Care,10/27/08,0.162,0.073,0.139,0.068,0.219,0.049,0.19,0.083,0.381,0.632,0.394
HUM,Health Care,Managed Health Care,2/2/09,0.143,0.062,0.129,0.058,0.192,0.043,0.187,0.075,0.394,0.635,0.431
HUM,Health Care,Managed Health Care,4/27/09,0.145,0.069,0.125,0.063,0.225,0.032,0.211,0.074,0.357,0.749,0.48
HUM,Health Care,Managed Health Care,8/3/09,0.151,0.066,0.139,0.062,0.203,0.028,0.201,0.08,0.39,0.76,0.431
HUM,Health Care,Managed Health Care,11/2/09,0.149,0.074,0.133,0.07,0.22,0.034,0.215,0.084,0.335,0.735,0.438
HUM,Health Care,Managed Health Care,2/1/10,0.138,0.064,0.124,0.06,0.199,0.031,0.176,0.075,0.364,0.729,0.402
IACI,Information Technology,#REF!,2/8/06,0.111,0.045,0.105,0.044,0.216,0.023,0.193,0.081,0.421,0.811,0.409
IACI,Information Technology,#REF!,5/2/06,0.135,0.048,0.127,0.047,0.222,0.023,0.201,0.081,0.474,0.815,0.427
IACI,Information Technology,#REF!,8/1/06,0.142,0.058,0.134,0.057,0.212,0.025,0.186,0.07,0.419,0.79,0.453
IACI,Information Technology,#REF!,10/31/06,0.141,0.053,0.131,0.051,0.209,0.028,0.189,0.078,0.454,0.761,0.413
IACI,Information Technology,#REF!,12/19/06,0.139,0.062,0.133,0.059,0.227,0.029,0.197,0.081,0.382,0.775,0.418
IACI,Information Technology,#REF!,2/6/07,0.137,0.057,0.13,0.055,0.208,0.028,0.187,0.083,0.411,0.76,0.386
IACI,Information Technology,#REF!,5/3/07,0.122,0.064,0.112,0.061,0.226,0.034,0.198,0.091,0.314,0.742,0.372
IACI,Information Technology,#REF!,7/31/07,0.128,0.062,0.122,0.058,0.203,0.028,0.193,0.078,0.349,0.758,0.427
IACI,Information Technology,#REF!,10/31/07,0.146,0.06,0.139,0.058,0.204,0.032,0.225,0.091,0.415,0.728,0.421
IACI,Information Technology,#REF!,2/6/08,0.13,0.055,0.121,0.053,0.223,0.028,0.179,0.076,0.407,0.778,0.403
IACI,Information Technology,#REF!,4/30/08,0.137,0.064,0.128,0.062,0.222,0.033,0.196,0.067,0.362,0.743,0.49
IACI,Information Technology,#REF!,6/23/08,0.166,0.046,0.159,0.045,0.228,0.019,0.155,0.076,0.566,0.848,0.342
IACI,Information Technology,#REF!,6/30/08,0.161,0.041,0.149,0.039,0.21,0.021,0.158,0.068,0.595,0.818,0.4
IACI,Information Technology,#REF!,7/30/08,0.138,0.059,0.129,0.057,0.212,0.027,0.181,0.068,0.398,0.776,0.455
IACI,Information Technology,#REF!,11/5/08,0.128,0.064,0.12,0.064,0.229,0.035,0.188,0.08,0.335,0.736,0.401
IACI,Information Technology,#REF!,2/3/09,0.144,0.067,0.136,0.063,0.174,0.043,0.182,0.086,0.364,0.607,0.356
IACI,Information Technology,#REF!,4/29/09,0.156,0.058,0.146,0.055,0.205,0.028,0.208,0.083,0.457,0.763,0.429
IACI,Information Technology,#REF!,7/29/09,0.164,0.055,0.158,0.053,0.199,0.029,0.196,0.069,0.497,0.75,0.478
IACI,Information Technology,#REF!,10/27/09,0.148,0.055,0.136,0.049,0.191,0.028,0.185,0.085,0.456,0.743,0.372
IACI,Information Technology,#REF!,2/9/10,0.154,0.058,0.144,0.055,0.201,0.034,0.193,0.084,0.455,0.714,0.394
IBM,Information Technology,IT Consulting & Services,1/17/06,0.106,0.062,0.098,0.056,0.223,0.02,0.173,0.074,0.268,0.833,0.403
IBM,Information Technology,IT Consulting & Services,4/18/06,0.121,0.056,0.11,0.054,0.231,0.029,0.178,0.067,0.367,0.775,0.452
IBM,Information Technology,IT Consulting & Services,7/18/06,0.12,0.048,0.111,0.046,0.228,0.021,0.166,0.079,0.426,0.833,0.353
IBM,Information Technology,IT Consulting & Services,8/10/06,0.197,0.031,0.186,0.029,0.186,0.018,0.125,0.085,0.726,0.824,0.192
IBM,Information Technology,IT Consulting & Services,10/17/06,0.127,0.041,0.122,0.037,0.254,0.023,0.179,0.088,0.507,0.831,0.341
IBM,Information Technology,IT Consulting & Services,1/18/07,0.114,0.048,0.106,0.044,0.237,0.024,0.188,0.083,0.41,0.817,0.388
IBM,Information Technology,IT Consulting & Services,4/17/07,0.114,0.04,0.107,0.037,0.229,0.03,0.181,0.094,0.48,0.767,0.319
IBM,Information Technology,IT Consulting & Services,6/11/07,0.195,0.049,0.174,0.048,0.223,0.029,0.186,0.1,0.597,0.767,0.299
IBM,Information Technology,IT Consulting & Services,7/18/07,0.119,0.069,0.113,0.065,0.261,0.027,0.193,0.084,0.269,0.815,0.394
IBM,Information Technology,IT Consulting & Services,8/16/07,0.196,0.047,0.193,0.046,0.198,0.024,0.188,0.093,0.611,0.784,0.339
IBM,Information Technology,IT Consulting & Services,10/16/07,0.127,0.056,0.121,0.053,0.248,0.029,0.187,0.1,0.386,0.792,0.303
IBM,Information Technology,IT Consulting & Services,1/17/08,0.121,0.061,0.116,0.059,0.238,0.022,0.16,0.086,0.33,0.829,0.301
IBM,Information Technology,IT Consulting & Services,4/16/08,0.138,0.051,0.128,0.05,0.225,0.027,0.16,0.079,0.459,0.787,0.339
IBM,Information Technology,IT Consulting & Services,7/17/08,0.122,0.057,0.116,0.056,0.23,0.029,0.173,0.085,0.358,0.774,0.344
IBM,Information Technology,IT Consulting & Services,10/16/08,0.137,0.069,0.128,0.065,0.258,0.031,0.195,0.091,0.332,0.787,0.364
IBM,Information Technology,IT Consulting & Services,1/20/09,0.152,0.065,0.138,0.063,0.253,0.029,0.188,0.085,0.403,0.793,0.377
IBM,Information Technology,IT Consulting & Services,4/20/09,0.138,0.057,0.13,0.055,0.247,0.03,0.199,0.079,0.418,0.781,0.429
IBM,Information Technology,IT Consulting & Services,7/16/09,0.133,0.06,0.127,0.058,0.238,0.024,0.191,0.07,0.38,0.818,0.462
IBM,Information Technology,IT Consulting & Services,7/28/09,0.179,0.068,0.173,0.061,0.24,0.02,0.173,0.085,0.448,0.844,0.343
IBM,Information Technology,IT Consulting & Services,10/15/09,0.141,0.061,0.134,0.058,0.246,0.027,0.187,0.075,0.398,0.803,0.427
IBM,Information Technology,IT Consulting & Services,10/27/09,0.164,0.031,0.158,0.03,0.21,0.019,0.165,0.058,0.686,0.833,0.48
IBM,Information Technology,IT Consulting & Services,1/19/10,0.138,0.061,0.13,0.06,0.25,0.024,0.188,0.081,0.386,0.825,0.395
IFF,Materials,Specialty Chemicals,1/25/06,0.131,0.077,0.127,0.072,0.258,0.032,0.177,0.086,0.26,0.78,0.348
IFF,Materials,Specialty Chemicals,4/26/06,0.122,0.056,0.117,0.054,0.217,0.029,0.166,0.083,0.375,0.763,0.333
IFF,Materials,Specialty Chemicals,7/26/06,0.151,0.067,0.146,0.062,0.22,0.042,0.179,0.099,0.387,0.678,0.29
IFF,Materials,Specialty Chemicals,11/2/06,0.151,0.059,0.14,0.055,0.228,0.023,0.194,0.092,0.439,0.819,0.358
IFF,Materials,Specialty Chemicals,1/30/07,0.141,0.067,0.133,0.06,0.242,0.027,0.196,0.081,0.356,0.798,0.416
IFF,Materials,Specialty Chemicals,5/3/07,0.127,0.056,0.123,0.053,0.237,0.031,0.174,0.108,0.388,0.768,0.233
IFF,Materials,Specialty Chemicals,8/7/07,0.139,0.052,0.132,0.048,0.217,0.025,0.189,0.096,0.458,0.794,0.327
IFF,Materials,Specialty Chemicals,10/31/07,0.118,0.051,0.112,0.049,0.212,0.027,0.18,0.09,0.398,0.774,0.333
IFF,Materials,Specialty Chemicals,1/30/08,0.131,0.057,0.125,0.054,0.22,0.029,0.174,0.107,0.394,0.77,0.237
IFF,Materials,Specialty Chemicals,5/1/08,0.124,0.067,0.116,0.06,0.213,0.032,0.184,0.092,0.303,0.741,0.333
IFF,Materials,Specialty Chemicals,7/31/08,0.13,0.072,0.123,0.068,0.216,0.033,0.185,0.084,0.286,0.737,0.375
IFF,Materials,Specialty Chemicals,10/30/08,0.133,0.09,0.123,0.084,0.209,0.042,0.183,0.102,0.194,0.666,0.285
IFF,Materials,Specialty Chemicals,2/5/09,0.13,0.086,0.122,0.083,0.209,0.034,0.184,0.077,0.203,0.718,0.408
IFF,Materials,Specialty Chemicals,4/30/09,0.138,0.078,0.131,0.076,0.206,0.04,0.189,0.09,0.276,0.674,0.355
IFF,Materials,Specialty Chemicals,8/5/09,0.146,0.082,0.136,0.078,0.208,0.035,0.177,0.084,0.283,0.713,0.356
IFF,Materials,Specialty Chemicals,11/4/09,0.161,0.059,0.151,0.056,0.217,0.024,0.182,0.088,0.467,0.8,0.346
IFF,Materials,Specialty Chemicals,2/9/10,0.166,0.061,0.158,0.059,0.23,0.021,0.189,0.087,0.461,0.83,0.37
IGT,Consumer Discretionary,Leisure Products,1/19/06,0.17,0.05,0.159,0.047,0.213,0.034,0.155,0.07,0.543,0.728,0.381
IGT,Consumer Discretionary,Leisure Products,4/20/06,0.163,0.048,0.154,0.045,0.213,0.031,0.162,0.074,0.546,0.75,0.37
IGT,Consumer Discretionary,Leisure Products,7/20/06,0.161,0.052,0.153,0.049,0.2,0.031,0.175,0.086,0.51,0.734,0.341
IGT,Consumer Discretionary,Leisure Products,11/7/06,0.159,0.056,0.153,0.054,0.21,0.027,0.165,0.059,0.479,0.769,0.472
IGT,Consumer Discretionary,Leisure Products,1/18/07,0.151,0.042,0.144,0.038,0.21,0.017,0.163,0.069,0.569,0.854,0.406
IGT,Consumer Discretionary,Leisure Products,4/19/07,0.15,0.049,0.138,0.046,0.207,0.025,0.172,0.068,0.509,0.784,0.431
IGT,Consumer Discretionary,Leisure Products,7/19/07,0.142,0.06,0.132,0.054,0.196,0.032,0.179,0.074,0.408,0.72,0.414
IGT,Consumer Discretionary,Leisure Products,11/1/07,0.126,0.051,0.118,0.049,0.194,0.026,0.153,0.074,0.421,0.76,0.346
IGT,Consumer Discretionary,Leisure Products,1/17/08,0.126,0.061,0.118,0.056,0.205,0.033,0.186,0.07,0.35,0.723,0.451
IGT,Consumer Discretionary,Leisure Products,4/17/08,0.142,0.062,0.137,0.059,0.21,0.033,0.181,0.076,0.394,0.727,0.407
IGT,Consumer Discretionary,Leisure Products,7/17/08,0.139,0.075,0.13,0.071,0.211,0.033,0.202,0.075,0.299,0.728,0.457
IGT,Consumer Discretionary,Leisure Products,9/15/08,0.17,0.074,0.163,0.065,0.2,0.035,0.191,0.078,0.397,0.706,0.422
IGT,Consumer Discretionary,Leisure Products,10/30/08,0.135,0.082,0.128,0.077,0.211,0.03,0.185,0.077,0.248,0.753,0.414
IGT,Consumer Discretionary,Leisure Products,1/22/09,0.148,0.068,0.138,0.064,0.202,0.035,0.184,0.081,0.374,0.707,0.392
IGT,Consumer Discretionary,Leisure Products,3/25/09,0.188,0.051,0.179,0.049,0.204,0.026,0.198,0.097,0.574,0.776,0.342
IGT,Consumer Discretionary,Leisure Products,4/23/09,0.144,0.06,0.136,0.059,0.215,0.036,0.183,0.069,0.41,0.711,0.45
IGT,Consumer Discretionary,Leisure Products,7/23/09,0.124,0.062,0.113,0.059,0.196,0.025,0.175,0.065,0.332,0.77,0.456
IGT,Consumer Discretionary,Leisure Products,11/5/09,0.125,0.057,0.116,0.056,0.189,0.036,0.156,0.067,0.369,0.681,0.401
IGT,Consumer Discretionary,Leisure Products,1/21/10,0.133,0.064,0.124,0.062,0.202,0.041,0.173,0.07,0.351,0.661,0.424
INTC,Information Technology,Semiconductors,1/17/06,0.105,0.084,0.099,0.083,0.221,0.036,0.194,0.076,0.109,0.723,0.44
INTC,Information Technology,Semiconductors,2/6/06,0.134,0.057,0.126,0.055,0.206,0.032,0.182,0.096,0.408,0.732,0.309
INTC,Information Technology,Semiconductors,4/19/06,0.118,0.09,0.113,0.087,0.218,0.054,0.203,0.083,0.139,0.606,0.423
INTC,Information Technology,Semiconductors,6/9/06,0.106,0.049,0.1,0.046,0.197,0.035,0.184,0.065,0.369,0.701,0.478
INTC,Information Technology,Semiconductors,6/27/06,0.129,0.046,0.124,0.045,0.205,0.02,0.184,0.067,0.472,0.82,0.466
INTC,Information Technology,Semiconductors,7/19/06,0.113,0.076,0.107,0.075,0.211,0.048,0.197,0.084,0.194,0.628,0.401
INTC,Information Technology,Semiconductors,9/6/06,0.144,0.041,0.125,0.04,0.181,0.025,0.182,0.073,0.561,0.754,0.427
INTC,Information Technology,Semiconductors,10/17/06,0.119,0.084,0.112,0.079,0.199,0.05,0.197,0.079,0.169,0.597,0.429
INTC,Information Technology,Semiconductors,12/12/06,0.148,0.067,0.144,0.055,0.184,0.021,0.198,0.072,0.376,0.794,0.464
INTC,Information Technology,Semiconductors,1/16/07,0.119,0.094,0.112,0.092,0.205,0.045,0.206,0.068,0.119,0.639,0.504
INTC,Information Technology,Semiconductors,4/17/07,0.124,0.099,0.114,0.095,0.219,0.045,0.213,0.075,0.113,0.657,0.48
INTC,Information Technology,Semiconductors,5/22/07,0.194,0.057,0.18,0.055,0.219,0.032,0.176,0.076,0.546,0.747,0.396
INTC,Information Technology,Semiconductors,7/17/07,0.134,0.092,0.123,0.09,0.215,0.049,0.211,0.077,0.186,0.626,0.463
INTC,Information Technology,Semiconductors,10/16/07,0.127,0.087,0.114,0.085,0.214,0.045,0.209,0.076,0.19,0.654,0.468
INTC,Information Technology,Semiconductors,1/15/08,0.114,0.088,0.105,0.085,0.204,0.05,0.194,0.08,0.131,0.609,0.418
INTC,Information Technology,Semiconductors,4/15/08,0.127,0.072,0.116,0.07,0.203,0.05,0.184,0.08,0.276,0.608,0.393
INTC,Information Technology,Semiconductors,5/7/08,0.152,0.067,0.141,0.063,0.186,0.013,0.165,0.063,0.391,0.868,0.449
INTC,Information Technology,Semiconductors,7/15/08,0.12,0.076,0.112,0.074,0.176,0.047,0.184,0.076,0.227,0.58,0.416
INTC,Information Technology,Semiconductors,10/14/08,0.128,0.073,0.122,0.071,0.208,0.046,0.199,0.081,0.276,0.64,0.422
INTC,Information Technology,Semiconductors,10/28/08,0.135,0.079,0.13,0.07,0.227,0.028,0.205,0.062,0.261,0.782,0.539
INTC,Information Technology,Semiconductors,1/15/09,0.119,0.079,0.108,0.076,0.207,0.034,0.196,0.06,0.207,0.718,0.53
INTC,Information Technology,Semiconductors,1/28/09,0.153,0.043,0.149,0.041,0.185,0.014,0.147,0.061,0.562,0.862,0.417
INTC,Information Technology,Semiconductors,2/10/09,0.098,0.05,0.096,0.044,0.168,0.026,0.149,0.049,0.328,0.733,0.502
INTC,Information Technology,Semiconductors,2/11/09,0.113,0.041,0.104,0.04,0.181,0.021,0.154,0.057,0.467,0.795,0.457
INTC,Information Technology,Semiconductors,3/2/09,0.149,0.055,0.144,0.054,0.237,0.024,0.175,0.066,0.466,0.819,0.454
INTC,Information Technology,Semiconductors,4/14/09,0.131,0.082,0.121,0.081,0.226,0.053,0.203,0.078,0.228,0.623,0.444
INTC,Information Technology,Semiconductors,5/13/09,0.13,0.083,0.124,0.08,0.203,0.035,0.213,0.088,0.217,0.708,0.415
INTC,Information Technology,Semiconductors,6/23/09,0.165,0.034,0.159,0.033,0.238,0.015,0.207,0.066,0.657,0.883,0.514
INTC,Information Technology,Semiconductors,7/14/09,0.127,0.078,0.116,0.077,0.211,0.054,0.196,0.073,0.238,0.594,0.454
INTC,Information Technology,Semiconductors,10/13/09,0.119,0.07,0.109,0.069,0.23,0.039,0.2,0.084,0.257,0.71,0.407
INTC,Information Technology,Semiconductors,11/12/09,0.143,0.065,0.137,0.056,0.212,0.022,0.182,0.079,0.378,0.809,0.394
INTC,Information Technology,Semiconductors,12/16/09,0.159,0.096,0.143,0.079,0.209,0.025,0.18,0.08,0.249,0.786,0.384
INTC,Information Technology,Semiconductors,1/14/10,0.13,0.068,0.123,0.067,0.209,0.042,0.181,0.071,0.313,0.664,0.437
INTC,Information Technology,Semiconductors,2/16/10,0.168,0.033,0.162,0.03,0.18,0.012,0.169,0.044,0.674,0.872,0.59
INTU,Information Technology,Internet Software & Services,2/16/06,0.13,0.057,0.119,0.055,0.214,0.03,0.187,0.099,0.39,0.755,0.307
INTU,Information Technology,Internet Software & Services,5/17/06,0.145,0.046,0.13,0.043,0.204,0.026,0.178,0.093,0.517,0.777,0.313
INTU,Information Technology,Internet Software & Services,8/22/06,0.13,0.049,0.119,0.047,0.215,0.028,0.174,0.097,0.457,0.769,0.284
INTU,Information Technology,Internet Software & Services,9/13/06,0.153,0.049,0.147,0.048,0.189,0.013,0.133,0.059,0.518,0.87,0.385
INTU,Information Technology,Internet Software & Services,11/16/06,0.139,0.058,0.13,0.053,0.195,0.022,0.177,0.081,0.412,0.802,0.372
INTU,Information Technology,Internet Software & Services,11/30/06,0.197,0.046,0.181,0.045,0.222,0.025,0.17,0.094,0.619,0.799,0.291
INTU,Information Technology,Internet Software & Services,2/22/07,0.128,0.056,0.123,0.054,0.205,0.027,0.179,0.1,0.394,0.771,0.281
INTU,Information Technology,Internet Software & Services,5/17/07,0.138,0.052,0.13,0.048,0.227,0.024,0.163,0.101,0.456,0.808,0.235
INTU,Information Technology,Internet Software & Services,8/22/07,0.14,0.046,0.137,0.042,0.211,0.022,0.155,0.096,0.508,0.814,0.235
INTU,Information Technology,Internet Software & Services,11/15/07,0.147,0.055,0.14,0.05,0.21,0.023,0.174,0.09,0.456,0.8,0.319
INTU,Information Technology,Internet Software & Services,2/21/08,0.126,0.049,0.121,0.047,0.201,0.019,0.196,0.093,0.445,0.824,0.357
INTU,Information Technology,Internet Software & Services,5/20/08,0.158,0.052,0.149,0.05,0.218,0.026,0.18,0.079,0.508,0.784,0.392
INTU,Information Technology,Internet Software & Services,8/21/08,0.148,0.05,0.14,0.047,0.222,0.022,0.19,0.092,0.497,0.821,0.348
INTU,Information Technology,Internet Software & Services,11/19/08,0.133,0.068,0.124,0.063,0.212,0.029,0.192,0.09,0.325,0.758,0.362
INTU,Information Technology,Internet Software & Services,2/19/09,0.137,0.059,0.126,0.057,0.209,0.024,0.19,0.087,0.396,0.792,0.374
INTU,Information Technology,Internet Software & Services,5/20/09,0.155,0.06,0.143,0.057,0.218,0.028,0.186,0.089,0.44,0.772,0.354
INTU,Information Technology,Internet Software & Services,8/20/09,0.147,0.059,0.135,0.057,0.233,0.033,0.199,0.084,0.426,0.75,0.409
INTU,Information Technology,Internet Software & Services,11/19/09,0.138,0.053,0.124,0.051,0.207,0.033,0.183,0.077,0.446,0.729,0.41
INTU,Information Technology,Internet Software & Services,2/18/10,0.143,0.063,0.129,0.061,0.228,0.027,0.184,0.083,0.388,0.789,0.38
IP,Materials,Paper Products,2/2/06,0.132,0.088,0.122,0.087,0.199,0.037,0.179,0.08,0.201,0.688,0.384
IP,Materials,Paper Products,3/28/06,0.147,0.025,0.143,0.025,0.186,0.029,0.162,0.065,0.708,0.73,0.429
IP,Materials,Paper Products,5/4/06,0.129,0.078,0.119,0.074,0.194,0.035,0.18,0.076,0.248,0.698,0.408
IP,Materials,Paper Products,7/13/06,0.171,0.053,0.162,0.049,0.199,0.027,0.198,0.088,0.528,0.758,0.386
IP,Materials,Paper Products,8/1/06,0.115,0.078,0.108,0.077,0.2,0.034,0.167,0.059,0.19,0.713,0.477
IP,Materials,Paper Products,10/25/06,0.148,0.069,0.143,0.065,0.195,0.027,0.185,0.064,0.365,0.756,0.488
IP,Materials,Paper Products,11/2/06,0.139,0.086,0.129,0.084,0.206,0.034,0.173,0.068,0.239,0.715,0.437
IP,Materials,Paper Products,2/1/07,0.139,0.088,0.131,0.086,0.208,0.034,0.183,0.08,0.225,0.718,0.391
IP,Materials,Paper Products,5/3/07,0.134,0.08,0.127,0.079,0.18,0.035,0.169,0.072,0.252,0.677,0.404
IP,Materials,Paper Products,8/2/07,0.144,0.082,0.139,0.081,0.195,0.038,0.208,0.079,0.278,0.673,0.449
IP,Materials,Paper Products,11/2/07,0.12,0.083,0.113,0.08,0.182,0.04,0.158,0.066,0.184,0.639,0.411
IP,Materials,Paper Products,12/17/07,0.124,0.069,0.118,0.066,0.211,0.033,0.189,0.068,0.281,0.731,0.47
IP,Materials,Paper Products,2/7/08,0.128,0.074,0.12,0.072,0.201,0.031,0.178,0.072,0.264,0.73,0.426
IP,Materials,Paper Products,3/17/08,0.175,0.067,0.161,0.066,0.222,0.033,0.206,0.08,0.445,0.742,0.442
IP,Materials,Paper Products,4/30/08,0.115,0.091,0.107,0.085,0.195,0.04,0.187,0.076,0.116,0.663,0.419
IP,Materials,Paper Products,7/31/08,0.115,0.087,0.106,0.081,0.178,0.032,0.181,0.071,0.138,0.695,0.438
IP,Materials,Paper Products,10/30/08,0.125,0.084,0.115,0.078,0.19,0.029,0.186,0.071,0.197,0.737,0.448
IP,Materials,Paper Products,1/29/09,0.131,0.08,0.123,0.077,0.191,0.037,0.195,0.084,0.24,0.676,0.398
IP,Materials,Paper Products,4/30/09,0.13,0.091,0.122,0.086,0.205,0.038,0.172,0.07,0.174,0.684,0.423
IP,Materials,Paper Products,7/30/09,0.126,0.081,0.119,0.078,0.186,0.038,0.193,0.08,0.217,0.665,0.414
IP,Materials,Paper Products,10/28/09,0.132,0.082,0.124,0.078,0.208,0.038,0.181,0.076,0.233,0.689,0.412
IP,Materials,Paper Products,2/3/10,0.114,0.084,0.106,0.08,0.203,0.026,0.169,0.069,0.148,0.776,0.42
IPG,Consumer Discretionary,Advertising,3/22/06,0.129,0.06,0.117,0.058,0.194,0.041,0.184,0.069,0.37,0.649,0.453
IPG,Consumer Discretionary,Advertising,5/10/06,0.13,0.066,0.118,0.063,0.21,0.037,0.173,0.073,0.327,0.7,0.408
IPG,Consumer Discretionary,Advertising,8/9/06,0.139,0.061,0.126,0.057,0.188,0.036,0.174,0.077,0.39,0.678,0.385
IPG,Consumer Discretionary,Advertising,11/8/06,0.14,0.051,0.132,0.048,0.2,0.029,0.177,0.068,0.468,0.747,0.444
IPG,Consumer Discretionary,Advertising,2/28/07,0.129,0.061,0.118,0.059,0.207,0.031,0.176,0.071,0.359,0.74,0.427
IPG,Consumer Discretionary,Advertising,5/10/07,0.142,0.056,0.137,0.052,0.198,0.025,0.202,0.068,0.435,0.779,0.494
IPG,Consumer Discretionary,Advertising,8/7/07,0.149,0.056,0.14,0.053,0.202,0.025,0.185,0.066,0.455,0.777,0.475
IPG,Consumer Discretionary,Advertising,11/1/07,0.132,0.059,0.127,0.057,0.212,0.03,0.192,0.068,0.382,0.752,0.476
IPG,Consumer Discretionary,Advertising,2/29/08,0.145,0.056,0.137,0.053,0.216,0.031,0.2,0.08,0.44,0.751,0.43
IPG,Consumer Discretionary,Advertising,4/30/08,0.136,0.067,0.128,0.064,0.212,0.031,0.189,0.076,0.342,0.746,0.428
IPG,Consumer Discretionary,Advertising,7/30/08,0.146,0.051,0.139,0.049,0.22,0.023,0.186,0.073,0.485,0.809,0.437
IPG,Consumer Discretionary,Advertising,10/28/08,0.136,0.064,0.131,0.061,0.205,0.024,0.191,0.09,0.362,0.79,0.358
IPG,Consumer Discretionary,Advertising,2/27/09,0.125,0.082,0.116,0.077,0.222,0.034,0.186,0.065,0.211,0.738,0.481
IPG,Consumer Discretionary,Advertising,4/28/09,0.131,0.066,0.121,0.062,0.19,0.023,0.166,0.057,0.331,0.783,0.487
